State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,SRIKAKULAM,2004,Whole Year ,Sweet potato,24,220
Andhra Pradesh,KURNOOL,2004,Rabi       ,Moong(Green Gram),258,84
Andhra Pradesh,SPSR NELLORE,2005,Rabi       ,Jowar,49,143
Andhra Pradesh,SRIKAKULAM,2005,Kharif     ,Maize,1382,4945
Andhra Pradesh,GUNTUR,2005,Rabi       ,Ragi,40,75
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Cotton(lint),4,4
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Moong(Green Gram),2594,1274
Andhra Pradesh,VISAKHAPATANAM,2005,Whole Year ,Tapioca,356,1417
Andhra Pradesh,VIZIANAGARAM,2005,Rabi       ,Sesamum,4274,1385
Andhra Pradesh,VISAKHAPATANAM,2005,Whole Year ,Sunflower,77,87
Andhra Pradesh,EAST GODAVARI,2005,Kharif     ,Arhar/Tur,1008,611
Andhra Pradesh,SRIKAKULAM,2005,Rabi       ,Maize,1076,8039
Andhra Pradesh,PRAKASAM,2005,Kharif     ,Onion,23,431
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Moong(Green Gram),511,354
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Turmeric,429,2690
Andhra Pradesh,SRIKAKULAM,2005,Whole Year ,Dry ginger,139,383
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Sweet potato,249,1102
Andhra Pradesh,EAST GODAVARI,2005,Kharif     ,Niger seed,109,42
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Urad,69,24
Andhra Pradesh,SRIKAKULAM,2005,Kharif     ,Bajra,4350,4663
Andhra Pradesh,KURNOOL,2005,Rabi       ,Sesamum,117,79
Andhra Pradesh,WEST GODAVARI,2005,Kharif     ,Sesamum,6,1
Andhra Pradesh,EAST GODAVARI,2005,Whole Year ,Arecanut,6,5
Andhra Pradesh,EAST GODAVARI,2005,Kharif     ,Soyabean,156,86
Andhra Pradesh,SPSR NELLORE,2005,Rabi       ,Gram,3110,5968
Andhra Pradesh,GUNTUR,2005,Rabi       ,Onion,372,5986
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Small millets,854,455
Andhra Pradesh,GUNTUR,2005,Whole Year ,Sunflower,332,377
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Wheat,297,175
Andhra Pradesh,SRIKAKULAM,2005,Rabi       ,Groundnut,6832,11423
Andhra Pradesh,KADAPA,2005,Rabi       ,Dry chillies,234,863
Andhra Pradesh,KRISHNA,2005,Whole Year ,Coriander,3,2
Andhra Pradesh,GUNTUR,2005,Kharif     ,Castor seed,6886,3759
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Linseed,5,2
Andhra Pradesh,VISAKHAPATANAM,2005,Kharif     ,Onion,36,675
Andhra Pradesh,KURNOOL,2005,Rabi       ,Wheat,711,418
Andhra Pradesh,EAST GODAVARI,2005,Kharif     ,Bajra,1500,1037
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Sunflower,2362,2681
Andhra Pradesh,KADAPA,2005,Kharif     ,Dry chillies,2255,4217
Andhra Pradesh,KADAPA,2005,Whole Year ,Tobacco,74,91
Andhra Pradesh,PRAKASAM,2005,Rabi       ,Urad,11919,5316
Andhra Pradesh,VISAKHAPATANAM,2005,Rabi       ,Sesamum,2179,682
Andhra Pradesh,GUNTUR,2006,Kharif     ,Moong(Green Gram),597,187
Andhra Pradesh,GUNTUR,2006,Kharif     ,Maize,1132,3104
Andhra Pradesh,PRAKASAM,2006,Rabi       ,Moong(Green Gram),591,258
Andhra Pradesh,VISAKHAPATANAM,2006,Rabi       ,Moong(Green Gram),2907,1087
Andhra Pradesh,GUNTUR,2006,Kharif     ,Soyabean,221,225
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Linseed,4,1
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Onion,189,4612
Andhra Pradesh,SPSR NELLORE,2006,Kharif     ,Dry chillies,83,374
Andhra Pradesh,KURNOOL,2006,Kharif     ,Other Kharif pulses,3,1
Andhra Pradesh,SRIKAKULAM,2006,Rabi       ,Groundnut,6970,11898
Andhra Pradesh,VISAKHAPATANAM,2006,Whole Year ,Sunflower,213,171
Andhra Pradesh,VISAKHAPATANAM,2006,Rabi       ,Gram,33,63
Andhra Pradesh,GUNTUR,2006,Rabi       ,Dry chillies,1045,3121
Andhra Pradesh,VISAKHAPATANAM,2006,Rabi       ,Other  Rabi pulses,752,330
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Ragi,386,532
Andhra Pradesh,SPSR NELLORE,2006,Rabi       ,Other  Rabi pulses,327,188
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Onion,869,9423
Andhra Pradesh,SPSR NELLORE,2006,Whole Year ,Cashewnut,674,178
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Sesamum,742,147
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Sweet potato,1,11
Andhra Pradesh,SPSR NELLORE,2006,Whole Year ,Sunflower,11451,6113
Andhra Pradesh,KURNOOL,2006,Rabi       ,Wheat,670,176
Andhra Pradesh,KURNOOL,2006,Whole Year ,Sweet potato,6,33
Andhra Pradesh,SPSR NELLORE,2006,Kharif     ,Arhar/Tur,363,175
Andhra Pradesh,VIZIANAGARAM,2006,Kharif     ,Cotton(lint),11062,11452
Andhra Pradesh,KRISHNA,2006,Kharif     ,Urad,4599,1651
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Jowar,174,129
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Dry chillies,1754,5658
Andhra Pradesh,KADAPA,2006,Rabi       ,Horse-gram,735,137
Andhra Pradesh,GUNTUR,2006,Rabi       ,Rapeseed &Mustard,743,46
Andhra Pradesh,KURNOOL,2006,Kharif     ,Small millets,7615,5056
Andhra Pradesh,VISAKHAPATANAM,2006,Whole Year ,Dry ginger,812,2283
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Potato,1429,12086
Andhra Pradesh,GUNTUR,2006,Kharif     ,Groundnut,178,173
Andhra Pradesh,KRISHNA,2006,Kharif     ,Sesamum,442,113
Andhra Pradesh,VIZIANAGARAM,2006,Whole Year ,Tobacco,1241,2688
Andhra Pradesh,EAST GODAVARI,2006,Kharif     ,Soyabean,174,177
Andhra Pradesh,VISAKHAPATANAM,2006,Kharif     ,Bajra,8197,7525
Andhra Pradesh,EAST GODAVARI,2006,Kharif     ,Arhar/Tur,917,441
Andhra Pradesh,VISAKHAPATANAM,2006,Kharif     ,Dry chillies,762,3429
Andhra Pradesh,SPSR NELLORE,2007,Kharif     ,Urad,5000,3000
Andhra Pradesh,SPSR NELLORE,2007,Rabi       ,Dry chillies,2000,3000
Andhra Pradesh,VISAKHAPATANAM,2007,Rabi       ,Rice,3000,6000
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Jowar,12000,8000
Andhra Pradesh,KRISHNA,2007,Rabi       ,Gram,1000,2000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Maize,1000,4000
Andhra Pradesh,KRISHNA,2007,Kharif     ,Urad,3000,2000
Andhra Pradesh,KRISHNA,2007,Rabi       ,Groundnut,6000,14000
Andhra Pradesh,SPSR NELLORE,2007,Whole Year ,Tobacco,10000,7000
Andhra Pradesh,GUNTUR,2007,Kharif     ,Urad,1000,1000
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Horse-gram,1000,1000
Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Cotton(lint),5000,18000
Andhra Pradesh,EAST GODAVARI,2007,Kharif     ,Maize,2000,6000
Andhra Pradesh,VISAKHAPATANAM,2007,Rabi       ,Ragi,1000,1000
Andhra Pradesh,SRIKAKULAM,2007,Kharif     ,Moong(Green Gram),2000,1000
Andhra Pradesh,SPSR NELLORE,2007,Kharif     ,Sunflower,4000,3000
Andhra Pradesh,VIZIANAGARAM,2007,Whole Year ,Tobacco,1000,2000
Andhra Pradesh,PRAKASAM,2008,Whole Year ,Turmeric,329,2261
Andhra Pradesh,KADAPA,2008,Rabi       ,Dry chillies,55,113
Andhra Pradesh,VISAKHAPATANAM,2008,Rabi       ,Urad,4364,2924
Andhra Pradesh,KRISHNA,2008,Whole Year ,Dry ginger,21,50
Andhra Pradesh,SPSR NELLORE,2008,Kharif     ,Horse-gram,4,2
Andhra Pradesh,SPSR NELLORE,2008,Rabi       ,Maize,544,4804
Andhra Pradesh,SRIKAKULAM,2008,Rabi       ,Dry chillies,2933,11016
Andhra Pradesh,PRAKASAM,2008,Rabi       ,Horse-gram,98,37
Andhra Pradesh,PRAKASAM,2008,Rabi       ,Onion,23,221
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Small millets,112,88
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Wheat,164,217
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Onion,16,154
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Sweet potato,42,571
Andhra Pradesh,SRIKAKULAM,2008,Rabi       ,Horse-gram,6300,3169
Andhra Pradesh,KADAPA,2008,Rabi       ,Linseed,528,197
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Coriander,3766,1288
Andhra Pradesh,VISAKHAPATANAM,2008,Rabi       ,Gram,58,101
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Moong(Green Gram),280,110
Andhra Pradesh,PRAKASAM,2008,Kharif     ,Urad,3336,1211
Andhra Pradesh,SPSR NELLORE,2008,Whole Year ,Tapioca,17,211
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Ragi,115,190
Andhra Pradesh,KADAPA,2008,Rabi       ,Urad,19,13
Andhra Pradesh,VIZIANAGARAM,2008,Rabi       ,Sesamum,1737,207
Andhra Pradesh,KADAPA,2008,Rabi       ,Ragi,111,208
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Sesamum,329,143
Andhra Pradesh,VISAKHAPATANAM,2008,Kharif     ,Arhar/Tur,2874,868
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Other Kharif pulses,1607,783
Andhra Pradesh,VISAKHAPATANAM,2008,Kharif     ,Horse-gram,109,61
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Groundnut,7853,16593
Andhra Pradesh,VISAKHAPATANAM,2008,Kharif     ,Mesta,36,286
Andhra Pradesh,SPSR NELLORE,2008,Kharif     ,Onion,98,1647
Andhra Pradesh,KADAPA,2008,Whole Year ,Cashewnut,6,2
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Dry chillies,40,179
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Sweet potato,83,1129
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Turmeric,4,40
Andhra Pradesh,KADAPA,2008,Rabi       ,Bajra,1305,3535
Andhra Pradesh,KURNOOL,2008,Rabi       ,Moong(Green Gram),63,21
Andhra Pradesh,GUNTUR,2008,Rabi       ,Moong(Green Gram),3925,2390
Andhra Pradesh,VISAKHAPATANAM,2008,Whole Year ,Banana,1271,13108
Andhra Pradesh,SRIKAKULAM,2009,Kharif     ,Sesamum,2378,302
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Moong(Green Gram),1935,1279
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Arecanut,356,169
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Horse-gram,167,104
Andhra Pradesh,KADAPA,2009,Kharif     ,Other Kharif pulses,37,11
Andhra Pradesh,SRIKAKULAM,2009,Kharif     ,Jowar,185,218
Andhra Pradesh,VISAKHAPATANAM,2009,Rabi       ,Moong(Green Gram),1968,785
Andhra Pradesh,KADAPA,2009,Rabi       ,Horse-gram,687,335
Andhra Pradesh,VIZIANAGARAM,2009,Whole Year ,Tobacco,1920,4250
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Dry chillies,290,1141
Andhra Pradesh,VIZIANAGARAM,2009,Rabi       ,Rice,3683,9285
Andhra Pradesh,KADAPA,2009,Rabi       ,Bajra,1409,3666
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Moong(Green Gram),159,63
Andhra Pradesh,VIZIANAGARAM,2009,Rabi       ,Other  Rabi pulses,5,1
Andhra Pradesh,VISAKHAPATANAM,2009,Kharif     ,Bajra,4829,5380
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Small millets,921,866
Andhra Pradesh,SRIKAKULAM,2009,Kharif     ,Onion,30,486
Andhra Pradesh,KURNOOL,2009,Kharif     ,Soyabean,73,60
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Cashewnut,98,29
Andhra Pradesh,KRISHNA,2009,Rabi       ,Groundnut,2894,4790
Andhra Pradesh,KADAPA,2009,Rabi       ,Moong(Green Gram),93,37
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Moong(Green Gram),2371,1034
Andhra Pradesh,KRISHNA,2009,Rabi       ,Horse-gram,305,190
Andhra Pradesh,KADAPA,2009,Kharif     ,Small millets,38,20
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Sugarcane,112,9968
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Maize,1326,4915
Andhra Pradesh,SRIKAKULAM,2009,Whole Year ,Sunflower,2466,2404
Andhra Pradesh,KADAPA,2009,Kharif     ,Moong(Green Gram),40,10
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Urad,2919,861
Andhra Pradesh,KURNOOL,2009,Kharif     ,Small millets,5609,30
Andhra Pradesh,GUNTUR,2009,Rabi       ,Arhar/Tur,2552,2350
Andhra Pradesh,VIZIANAGARAM,2009,Kharif     ,Cotton(lint),8808,15129
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Castor seed,278,138
Andhra Pradesh,GUNTUR,2009,Whole Year ,Cashewnut,166,49
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Other Kharif pulses,1766,512
Andhra Pradesh,VISAKHAPATANAM,2009,Kharif     ,Onion,36,583
Andhra Pradesh,VIZIANAGARAM,2009,Kharif     ,Jowar,440,519
Andhra Pradesh,KADAPA,2009,Whole Year ,Tobacco,377,633
Andhra Pradesh,KURNOOL,2009,Rabi       ,Bajra,488,352
Andhra Pradesh,VIZIANAGARAM,2009,Kharif     ,Bajra,846,890
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Jowar,34,119
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Soyabean,24,20
Andhra Pradesh,VISAKHAPATANAM,2010,Rabi       ,Jowar,3,12
Andhra Pradesh,KRISHNA,2010,Whole Year ,Sunflower,76,94
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Sesamum,3256,742
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Ragi,6849,9876
Andhra Pradesh,VIZIANAGARAM,2010,Kharif     ,Niger seed,114,64
Andhra Pradesh,GUNTUR,2010,Rabi       ,Bajra,118,220
Andhra Pradesh,SRIKAKULAM,2010,Kharif     ,Small millets,86,82
Andhra Pradesh,SRIKAKULAM,2010,Kharif     ,Cotton(lint),2968,6739
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Moong(Green Gram),845,268
Andhra Pradesh,GUNTUR,2010,Kharif     ,Sesamum,6130,736
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Ragi,1876,3343
Andhra Pradesh,VISAKHAPATANAM,2010,Rabi       ,Groundnut,1118,2446
Andhra Pradesh,VISAKHAPATANAM,2010,Whole Year ,Dry ginger,601,1613
Andhra Pradesh,SPSR NELLORE,2010,Rabi       ,Ragi,68,99
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Sunflower,688,855
Andhra Pradesh,KURNOOL,2010,Rabi       ,Rapeseed &Mustard,4909,12582
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Cashewnut,1056,253
Andhra Pradesh,KADAPA,2010,Whole Year ,Tobacco,169,257
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Cotton(lint),3956,8982
Andhra Pradesh,KADAPA,2010,Kharif     ,Sesamum,29,5
Andhra Pradesh,GUNTUR,2010,Rabi       ,Groundnut,4389,13092
Andhra Pradesh,KADAPA,2010,Kharif     ,Small millets,86,80
Andhra Pradesh,VISAKHAPATANAM,2010,Rabi       ,Urad,5187,2770
Andhra Pradesh,GUNTUR,2010,Kharif     ,Mesta,52,465
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Moong(Green Gram),335,118
Andhra Pradesh,SPSR NELLORE,2010,Rabi       ,Gram,9512,13184
Andhra Pradesh,GUNTUR,2010,Kharif     ,Castor seed,1780,603
Andhra Pradesh,KURNOOL,2010,Kharif     ,Jowar,1555,5057
Andhra Pradesh,KADAPA,2010,Whole Year ,Sweet potato,72,922
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Groundnut,66,82
Andhra Pradesh,SRIKAKULAM,2010,Whole Year ,Tapioca,132,384
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Urad,1126,601
Andhra Pradesh,SPSR NELLORE,2010,Whole Year ,Turmeric,153,934
Andhra Pradesh,VISAKHAPATANAM,2010,Kharif     ,Arhar/Tur,3717,1412
Andhra Pradesh,GUNTUR,2010,Whole Year ,Sweet potato,14,179
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Horse-gram,139,57
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Coriander,5323,3604
Andhra Pradesh,SRIKAKULAM,2010,Whole Year ,Sunflower,3599,4474
Andhra Pradesh,KURNOOL,2010,Kharif     ,Moong(Green Gram),6683,2119
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Tapioca,83,547
Andhra Pradesh,KADAPA,2011,Kharif     ,Bajra,2209,5728
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Sweet potato,95,1222
Andhra Pradesh,KADAPA,2011,Kharif     ,Castor seed,2015,123
Andhra Pradesh,KURNOOL,2011,Rabi       ,Small millets,535,350
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Moong(Green Gram),1547,903
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Ragi,1695,3421
Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Ragi,96,146
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Ragi,190,135
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Turmeric,227,1704
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Tobacco,580,1847
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Moong(Green Gram),401,234
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Rice,1078,2639
Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Gram,11944,16339
Andhra Pradesh,KADAPA,2011,Kharif     ,Moong(Green Gram),56,36
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Urad,388,207
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Jowar,7190,7535
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Sesamum,2467,558
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Arhar/Tur,25,13
Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Maize,1219,9458
Andhra Pradesh,KURNOOL,2011,Kharif     ,Bajra,5174,2427
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Moong(Green Gram),10504,9191
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Horse-gram,1621,1149
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Potato,18,181
Andhra Pradesh,KRISHNA,2011,Kharif     ,Groundnut,1730,3256
Andhra Pradesh,KADAPA,2011,Kharif     ,Soyabean,389,629
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Jowar,334,718
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Groundnut,227,544
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Urad,446,313
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Arhar/Tur,8019,1203
Andhra Pradesh,KADAPA,2011,Kharif     ,Arhar/Tur,8998,2250
Andhra Pradesh,KURNOOL,2011,Whole Year ,Tobacco,9007,14529
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Arhar/Tur,82,43
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Urad,1396,621
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Safflower,84,63
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Cotton(lint),400,65
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Ragi,582,924
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Dry chillies,770,1339
Andhra Pradesh,KADAPA,2011,Rabi       ,Rice,6606,17499
Andhra Pradesh,KURNOOL,2011,Kharif     ,Cowpea(Lobia),4,1
Andhra Pradesh,GUNTUR,2011,Rabi       ,Groundnut,4750,13775
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Coriander,74,43
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Sesamum,4155,806
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Ragi,1574,2679
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Castor seed,192,73
Andhra Pradesh,KURNOOL,2012,Rabi       ,Bajra,737,961
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Arhar/Tur,20,13
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Dry chillies,2736,5603
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Maize,1078,4375
Andhra Pradesh,VIZIANAGARAM,2012,Kharif     ,Small millets,383,246
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif     ,Dry ginger,581,1642
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif     ,Cabbage,191,5029
Andhra Pradesh,SPSR NELLORE,2012,Kharif     ,Papaya,12,1307
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Castor seed,10304,9480
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Coriander,2606,1631
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Ragi,823,1227
Andhra Pradesh,KADAPA,2012,Kharif     ,Cowpea(Lobia),1074,422
Andhra Pradesh,GUNTUR,2012,Kharif     ,Sesamum,1945,521
Andhra Pradesh,KRISHNA,2012,Rabi       ,Onion,2,44
Andhra Pradesh,KRISHNA,2012,Kharif     ,Moong(Green Gram),3172,1760
Andhra Pradesh,KADAPA,2012,Rabi       ,Cabbage,1,26
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Cowpea(Lobia),319,292
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Sesamum,119,28
Andhra Pradesh,SRIKAKULAM,2012,Kharif     ,Turmeric,219,1451
Andhra Pradesh,KRISHNA,2012,Rabi       ,Dry chillies,1188,4740
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif     ,Lemon,4,29
Andhra Pradesh,KURNOOL,2012,Rabi       ,Dry chillies,638,1453
Andhra Pradesh,SPSR NELLORE,2012,Kharif     ,Sunflower,944,714
Andhra Pradesh,VIZIANAGARAM,2012,Kharif     ,Arhar/Tur,1787,1410
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Cabbage,22,579
Andhra Pradesh,KURNOOL,2012,Rabi       ,Coriander,1950,1262
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Horse-gram,161,90
Andhra Pradesh,VIZIANAGARAM,2012,Rabi       ,Onion,242,5326
Andhra Pradesh,GUNTUR,2012,Kharif     ,Onion,679,12963
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Small millets,15,18
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Onion,569,10863
Andhra Pradesh,KADAPA,2012,Rabi       ,Cowpea(Lobia),1781,709
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Groundnut,241,586
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Soyabean,11,20
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Small millets,1499,1262
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Urad,1649,1167
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif     ,Maize,5837,12830
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Urad,1621,1598
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Moong(Green Gram),236,159
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Tomato,933,10975
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Onion,193,2745
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif     ,Cotton(lint),3013,10191
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Brinjal,251,4570
Andhra Pradesh,SPSR NELLORE,2012,Kharif     ,Sesamum,500,100
Andhra Pradesh,KURNOOL,2012,Rabi       ,Small millets,332,399
Andhra Pradesh,KURNOOL,2012,Kharif     ,Lemon,43,382
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Maize,547,3876
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Papaya,447,17197
Andhra Pradesh,KADAPA,2012,Rabi       ,Potato,1,18
Andhra Pradesh,SPSR NELLORE,2012,Rabi       ,Ragi,86,123
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Cotton(lint),226,288
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Bajra,1681,4211
Andhra Pradesh,SPSR NELLORE,2012,Rabi       ,Arhar/Tur,221,174
Andhra Pradesh,VIZIANAGARAM,2012,Kharif     ,Turmeric,107,709
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Linseed,7,3
Andhra Pradesh,VIZIANAGARAM,2012,Kharif     ,Tapioca,12,221
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Moong(Green Gram),446,150
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Castor seed,11447,5381
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Banana,487,9561
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Arhar/Tur,51,49
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Sunflower,483,381
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Tomato,1098,13639
Andhra Pradesh,KURNOOL,2013,Rabi       ,Rapeseed &Mustard,2466,1783
Andhra Pradesh,KURNOOL,2013,Rabi       ,Coriander,1584,1025
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Tobacco,8,15
Andhra Pradesh,KRISHNA,2013,Whole Year ,Dry ginger,53,351
Andhra Pradesh,KRISHNA,2013,Rabi       ,Tobacco,1591,7470
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cowpea(Lobia),527,253
Andhra Pradesh,SPSR NELLORE,2013,Rabi       ,Urad,9126,7967
Andhra Pradesh,SPSR NELLORE,2013,Rabi       ,Moong(Green Gram),4813,4341
Andhra Pradesh,SPSR NELLORE,2013,Kharif     ,Tomato,9,161
Andhra Pradesh,KADAPA,2013,Rabi       ,Turmeric,8,78
Andhra Pradesh,KADAPA,2013,Whole Year ,Coriander,4209,2290
Andhra Pradesh,VISAKHAPATANAM,2013,Kharif     ,Groundnut,1778,1963
Andhra Pradesh,KADAPA,2013,Kharif     ,Cashewnut,6,2
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Wheat,62,39
Andhra Pradesh,KURNOOL,2013,Kharif     ,Sesamum,44,20
Andhra Pradesh,GUNTUR,2013,Kharif     ,Tomato,688,18292
Andhra Pradesh,SRIKAKULAM,2013,Rabi       ,Tomato,426,4816
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Sunflower,748,836
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Dry chillies,1751,3488
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Bajra,17,16
Andhra Pradesh,SPSR NELLORE,2013,Rabi       ,Sunflower,1784,1452
Andhra Pradesh,KADAPA,2013,Rabi       ,Horse-gram,2690,1781
Andhra Pradesh,KADAPA,2013,Kharif     ,Brinjal,436,10788
